SampleID	Locus	Reads	OutputDada2	OutputPostprocessing
D04_110SI_11000PR_042024_SI_IX_S423_L006	PvP01_12_v1-1184983-1185208-1AB	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1365709-1365954-1B	33811	33499	33499
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1366626-1366856-1B	7793	7553	7553
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1370603-1370853-1B	24437	23068	23068
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1375025-1375284-1B	1649	1639	1639
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1386795-1387043-1B	41987	41556	41556
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1294284-1294580-1B	14674	14568	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1902034-1902278-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1950401-1950636-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1968031-1968273-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-2001721-2001954-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-2001969-2002222-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1465010-1465307-1B	78484	76785	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2770621-2770854-1B	15501	15299	15299
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2780346-2780575-1B	10397	10197	10197
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2814606-2814855-1B	58132	57071	57071
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2816310-2816554-1B	42594	42107	42107
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2840462-2840736-1B	7208	7121	7121
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2841390-2841688-1B2	1073	1064	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2844334-2844629-1B2	24135	23954	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-854128-854427-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-221185-221419-1B	13774	13720	13720
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-221463-221712-1B	34706	34164	34164
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-980765-980997-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-981574-981823-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-981921-982191-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-982299-982523-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-1077327-1077562-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-1082776-1083049-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-1083095-1083331-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-1083411-1083668-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-860289-860542-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-860834-861066-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_01_v3-194742-194973-1B	19249	18810	18810
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-748105-748359-1B	29107	28783	28783
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-748374-748611-1B	24969	24744	24744
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_05_v3-958079-958350-1B	28604	27996	27996
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_05_v3-958372-958608-1B	29997	29755	29755
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_05_v3-958920-959168-1B	40832	40339	40339
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_05_v3-960810-961048-1B	29757	29500	29500
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_05_v3-961511-961758-1B	48475	47187	47187
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_06_v3-1214815-1215069-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_06_v3-1215236-1215502-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_06_v3-1215495-1215756-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-403479-403716-1B	34094	33540	33540
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-403801-404052-1B	5361	4929	4929
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-404325-404590-1B	28	13	13
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-404776-405006-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-405334-405576-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-405570-405844-1B	849	842	842
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-896613-896849-1B	20892	20702	20702
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-549583-549807-1B	14246	14147	14147
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-549960-550215-1B	3805	3727	3727
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_10_v3-490605-490877-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_12_v3-2092529-2092798-1B	101314	98974	98974
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-748254-748510-1B	44053	43482	43482
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-958247-958510-1B	45586	45343	45343
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1724895-1725166-1B	41366	40590	40590
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1725208-1725471-1B	63337	62028	62028
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1725464-1725719-1B	43206	42620	42620
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1725713-1725955-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1726057-1726304-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1726723-1726995-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2504481-2504734-1B	35588	34976	34976
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-283350-283576-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-283973-284211-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-288429-288696-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-289301-289550-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-293575-293829-1B	29935	29789	29789
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-294506-294753-1B	57197	56561	56561
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-297583-297856-1B	51710	51337	51337
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-297935-298162-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-298368-298636-1B	64583	63475	63475
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-1954850-1955124-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-1956056-1956330-1B	96750	94032	94032
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-1956365-1956639-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-1957218-1957480-1B	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-2481033-2481276-1B	41566	41156	41156
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_02_v3-320652-320949-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-240957-241256-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_05_v3-615379-615678-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_06_v3-857454-857753-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1365750-1365999-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1366575-1366822-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1370814-1371045-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1375205-1375450-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-1386786-1387035-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1902041-1902278-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1950431-1950680-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-1968050-1968296-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_11_v3-2001725-2001999-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2770591-2770863-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2814583-2814832-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-2840447-2840746-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-221295-221532-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_03_v3-980853-981120-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-1083299-1083563-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_04_v3-748585-748822-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-403487-403750-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_07_v3-405517-405773-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_08_v3-550057-550318-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_12_v3-2092654-2092884-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1725124-1725365-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1725379-1725652-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1725887-1726123-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_13_v3-1726174-1726408-2	0	0	0
D04_110SI_11000PR_042024_SI_IX_S423_L006	Pf3D7_14_v3-294503-294768-2	0	0	0
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_01_v3-145388-145662-1A	936	922	922
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_01_v3-162867-163115-1A	8678	8352	8352
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_01_v3-181512-181761-1A	4089	4067	4067
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_01_v3-455794-456054-1A	715	713	713
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_01_v3-528859-529104-1A	12587	12446	12446
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_01_v3-535965-536239-1A	2539	2469	2469
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_02_v3-290580-290821-1A	1978	1967	1967
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_02_v3-291770-292017-1A	1395	1385	1385
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_02_v3-470437-470709-1A	2250	2222	2222
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_02_v3-503040-503288-1A	2560	2467	2467
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_02_v3-628941-629172-1A	839	836	836
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_02_v3-630641-630907-1A	2121	2110	2110
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_03_v3-85507-85756-1A	459	451	451
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_03_v3-515418-515657-1A	5574	5537	5537
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_03_v3-653961-654206-1A	2271	2230	2230
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_03_v3-855426-855697-1A	1314	1311	1311
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_03_v3-891553-891827-1A	2266	2200	2200
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-109939-110184-1A	4891	4849	4849
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-115455-115684-1A	4415	4381	4381
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-133581-133830-1A	1059	1052	1052
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-133928-134154-1A	2986	2978	2978
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-140317-140548-1A	4301	4291	4291
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-141741-141990-1A	7002	6924	6924
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-284121-284364-1A	2352	2347	2347
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-316593-316858-1A	6252	6220	6220
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-544454-544718-1A	2864	2857	2857
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-648065-648332-1A	1546	1542	1542
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-900526-900759-1A	1694	1691	1691
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-1005938-1006187-1A	1679	1654	1654
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-1037644-1037891-1A	1086	1062	1062
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_04_v3-1113397-1113639-1A	4212	4152	4152
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-213027-213251-1A	759	754	754
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-350808-351052-1A	3531	3519	3519
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-369676-369949-1A	1631	1598	1598
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-395887-396136-1A	1321	1313	1313
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-550803-551072-1A	2576	2542	2542
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-641131-641404-1A	1644	1611	1611
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-668763-669004-1A	4336	4321	4321
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-796518-796759-1A	1849	1831	1831
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-1188456-1188706-1A	5965	5941	5941
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_05_v3-1322099-1322341-1A	638	628	628
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-145285-145531-1A	4817	4783	4783
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-176108-176338-1A	728	721	721
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-416462-416720-1A	4145	4013	4013
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-532166-532407-1A	7907	7847	7847
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-851492-851765-1A	9527	9402	9402
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1115900-1116168-1A	3412	3396	3396
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1128558-1128797-1A	2072	2060	2060
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1135605-1135855-1A	2035	2025	2025
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1136091-1136364-1A	5115	5028	5028
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1140900-1141174-1A	3464	3447	3447
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1192628-1192867-1A	1950	1941	1941
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1197245-1197515-1A	5058	5029	5029
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1235395-1235658-1A	1396	1392	1392
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_06_v3-1282656-1282930-1A	3327	3314	3314
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-105172-105442-1A	2693	2679	2679
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-432832-433091-1A	6775	6736	6736
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-475313-475545-1A	647	642	642
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-627351-627625-1A	1599	1596	1596
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-717260-717493-1A	2333	2316	2316
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-729480-729750-1A	3299	3270	3270
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-1028330-1028603-1A	2817	2800	2800
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-1043981-1044225-1A	4036	4011	4011
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-1066661-1066903-1A	3026	3019	3019
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_07_v3-1149367-1149613-1A	5036	5014	5014
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-102277-102527-1A	3587	3558	3558
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-336421-336651-1A	871	867	867
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-399693-399961-1A	8343	8296	8296
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-412801-413062-1A	880	878	878
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-476232-476475-1A	1216	1213	1213
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-585331-585590-1A	1004	1000	1000
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-585703-585949-1A	2136	2114	2114
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-585993-586266-1A	7012	6957	6957
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-1056678-1056903-1A	3914	3881	3881
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-1099719-1099977-1A	1079	1071	1071
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-1176313-1176549-1A	2837	2818	2818
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-1313088-1313338-1A	1531	1522	1522
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-1314717-1314986-1A	1138	1130	1130
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_08_v3-1344618-1344845-1A	793	790	790
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-82006-82236-1A	1519	1507	1507
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-163813-164052-1A	898	891	891
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-164045-164311-1A	7650	7616	7616
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-202854-203106-1A	2767	2747	2747
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-270915-271160-1A	4745	4715	4715
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-516735-517007-1A	1785	1772	1772
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-595828-596094-1A	2779	2765	2765
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-685560-685825-1A	238	235	235
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-1015103-1015350-1A	172	170	170
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_09_v3-1406342-1406614-1A	8458	8405	8405
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_10_v3-992331-992603-1A	2142	2091	2091
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_10_v3-992596-992869-1A	794	790	790
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_10_v3-1386657-1386909-1A	2114	2051	2051
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_10_v3-1392371-1392620-1A	1712	1702	1702
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_10_v3-1414337-1414596-1A	3074	3051	3051
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_10_v3-1414599-1414832-1A	1380	1376	1376
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-115913-116184-1A	1733	1721	1721
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-119432-119705-1A	3008	2988	2988
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-408285-408534-1A	2827	2817	2817
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-408543-408771-1A	2491	2479	2479
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-497277-497548-1A	2314	2302	2302
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1006693-1006917-1A	2025	2010	2010
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1018781-1019053-1A	1294	1272	1272
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1019050-1019319-1A	31	31	31
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1127074-1127316-1A	2735	2709	2709
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1293919-1294168-1A	2651	2634	2634
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1294664-1294910-1A	10058	10009	10009
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1295103-1295335-1A	1702	1696	1696
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1295371-1295597-1A	471	471	471
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1374917-1375148-1A	132	132	132
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1375807-1376056-1A	903	898	898
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1376058-1376305-1A	2188	2180	2180
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1816152-1816378-1A	1813	1798	1798
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_11_v3-1934962-1935236-1A	2112	2097	2097
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-63081-63314-1A	1538	1528	1528
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-233418-233671-1A	2625	2605	2605
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-529495-529767-1A	5709	5676	5676
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-659881-660127-1A	3950	3936	3936
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-684011-684240-1A	787	777	777
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-857050-857323-1A	2933	2851	2851
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_12_v3-1959644-1959891-1A	2355	2346	2346
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-146695-146934-1A	3042	3030	3030
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-156456-156685-1A	339	337	337
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-156713-156986-1A	2084	2073	2073
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-388138-388408-1A	5413	5384	5384
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-479569-479811-1A	1682	1670	1670
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-815862-816091-1A	347	344	344
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-852647-852921-1A	2591	2573	2573
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-911757-912005-1A	2961	2946	2946
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-935613-935884-1A	5510	5376	5376
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1004740-1005002-1A	283	280	280
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1146764-1147010-1A	5426	5373	5373
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1233093-1233332-1A	2203	2171	2171
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1265494-1265726-1A	2408	2394	2394
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1350855-1351093-1A	1937	1921	1921
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1406713-1406975-1A	2735	2695	2695
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1419363-1419626-1A	1395	1388	1388
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1465616-1465890-1A	13625	13302	13302
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1465901-1466157-1A	4266	4254	4254
D05_110SI_12000PR_042024_SI_IX_S424_L006	Pf3D7_13_v3-1876391-1876664-1A	182	181	181
